pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
KEGG_ALZHEIMERS_DISEASE	0.000103950103950104	0.003174223936379	0.500807115819938	2.05795793166823	0	148	NDUFV1 NDUFB2 PSENEN NDUFA3 NDUFA6 NDUFS5 NDUFA1 NDUFS3 UQCRC1 COX6B1 SDHB NDUFS6 COX7B CYC1 GRIN2D NDUFB3 NDUFB7 NDUFB9 ATP5F1D NDUFA4 UQCRQ BID ATP5PO NDUFB1 UQCRB ATP5MC1 NDUFS8 BAD COX7A2L NDUFB4 HSD17B10 PPP3CC COX7A2 ATP5MC2 COX4I1 COX7C ATP2A3 UQCRH ATP5F1E NDUFB10 ATP5PF ATP5F1A CAPN1 ATP5PB COX5B COX6A1 NDUFB5 APBB1 NDUFV3 ATP5PD UQCR10 NDUFA2 UQCRFS1 NDUFA5 CALM3 ATP5F1C NDUFA10 MAPK3 COX6C FADD NDUFA8 NDUFB8 COX8A MT-CO2 BACE2 NDUFC1 NDUFA4L2 UQCRHL MT-CO3 GAPDH NCSTN ATP2A1 UQCR11 CYCS SDHA SDHC
KEGG_PARKINSONS_DISEASE	0.000106202209005947	0.003174223936379	0.537692694830908	2.14614117500983	0	112	NDUFV1 NDUFB2 NDUFA3 NDUFA6 NDUFS5 NDUFA1 NDUFS3 UQCRC1 COX6B1 SDHB NDUFS6 COX7B CYC1 NDUFB3 NDUFB7 NDUFB9 ATP5F1D NDUFA4 UQCRQ ATP5PO NDUFB1 PARK7 SLC25A5 UQCRB ATP5MC1 NDUFS8 COX7A2L NDUFB4 COX7A2 ATP5MC2 COX4I1 COX7C UQCRH VDAC2 ATP5F1E NDUFB10 ATP5PF ATP5F1A ATP5PB COX5B COX6A1 NDUFB5 NDUFV3 ATP5PD UQCR10 NDUFA2 UQCRFS1 UBA1 UBE2L6 NDUFA5 ATP5F1C NDUFA10 COX6C NDUFA8 NDUFB8 COX8A MT-CO2 NDUFC1 NDUFA4L2 UQCRHL MT-CO3 UQCR11 CYCS SDHA SDHC
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.169282641553308	0.351782682512733	0.356078345465286	1.23678640425443	1455	43	TOMM40L GPX1 GRIN2D BID RAC1 BAD PPP3CC MAPK12 CCS TOMM40 MAPK11 BAX MAPK13 SOD1
KEGG_HUNTINGTONS_DISEASE	0.000103273778787566	0.003174223936379	0.513449240132128	2.12985280430411	0	164	POLR2G NDUFV1 NDUFB2 POLR2E POLR2F POLR2I NDUFA3 NDUFA6 NDUFS5 NDUFA1 NDUFS3 UQCRC1 AP2S1 CLTB GPX1 COX6B1 SDHB NDUFS6 COX7B CYC1 NDUFB3 NDUFB7 POLR2L NDUFB9 ATP5F1D NDUFA4 UQCRQ ATP5PO NDUFB1 SLC25A5 UQCRB ATP5MC1 NDUFS8 COX7A2L NDUFB4 HIP1 POLR2H POLR2K COX7A2 ATP5MC2 COX4I1 COX7C UQCRH VDAC2 CREB3 ATP5F1E NDUFB10 DNAL1 ATP5PF ATP5F1A DCTN2 ATP5PB COX5B COX6A1 NDUFB5 TGM2 NDUFV3 ATP5PD DCTN1 UQCR10 NDUFA2 UQCRFS1 NDUFA5 ATP5F1C NDUFA10 COX6C NDUFA8 POLR2J NDUFB8 BAX TFAM COX8A MT-CO2 SOD1 NDUFC1 NDUFA4L2 UQCRHL MT-CO3
KEGG_PRION_DISEASES	0.263326752221125	0.441250233451616	0.372577985091927	1.16216360177342	2133	25	C5 MAP2K2 LAMC1 IL6 MAPK3 BAX SOD1
KEGG_VIBRIO_CHOLERAE_INFECTION	0.0702797202797203	0.201108122646584	0.39148576254696	1.36786051216928	602	45	ATP6V0B ATP6V1B2 ATP6V0E1 ATP6V0E2 ATP6V0D1 SEC61G ATP6V1F ACTG1 SEC61B ATP6V0A1 ATP6V1C1 ATP6V1E1 ACTB TCIRG1
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.0149034661849385	0.0656633606119908	0.416857602185824	1.51750156922263	131	57	ATP6V0B CSK SRC ATP6V1B2 RAC1 ATP6V0E1 LYN ATP6V0E2 ATP6V0D1 MAPK12 MAPK10 ATP6V1F IKBKG ATP6V0A1 MAPK11 ATP6V1C1 ATP6V1E1 TCIRG1 MAPK13 ATP6V0C
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.478671893013604	0.679682896406911	0.281490063766627	0.999154929795605	4151	49	ARPC5L ARPC4 ACTG1 ABL1 ARPC5 LY96 WAS ARPC3 ACTB TUBA4A TUBA3D HCLS1 ARHGEF2 ARPC2 NCL ARPC1A KRT18 CDH1 TUBB4B EZR
KEGG_LEISHMANIA_INFECTION	0.297799021787461	0.481657548282328	0.300188469916764	1.11462017895066	2678	65	IL10 IFNG NCF2 MAPK12 IRAK1 NCF1 MAPK11 NFKBIB IL12A MAPK3 PTPN6 MAPK13 CYBA ITGB2 TAB1 NCF4 IFNGR1 TGFB1 RELA HLA-DPB1 NFKB1 IFNGR2 HLA-DOB HLA-DPA1 HLA-DQA2 C3 HLA-DQA1 JAK1 CR1 MARCKSL1
KEGG_PATHWAYS_IN_CANCER	0.20253164556962	0.380514000767165	-0.174448588138221	-1.06452331397183	15	274	PTCH1 SMO RALA PTK2 HDAC2 HGF BRAF FGF9 KIT WNT2B IGF1R GSK3B TGFB3 GLI3 RXRB CCNE2 CCND1 FGF8 KITLG CTNNB1 PIK3CA FGF22 FGFR1 DAPK1 HIF1A AR MAX TCF7L2 FGFR3 RHOA FZD2 PRKCA CTBP2 PPARG ITGAV WNT6 FN1 PIK3R3 MAPK8 SOS1 CDC42 E2F3 KRAS CRK PTEN TGFA PDGFRA VEGFA LAMC2 TCF7 ITGB1 CCDC6 FGFR2 FGF18 AXIN2 MECOM CUL2 SMAD4 WNT1 PIK3CB PLCG1 EP300 FGF2 APC
KEGG_COLORECTAL_CANCER	0.811667226514388	0.908915855253597	0.215244784485542	0.792113238269566	7248	61	ARAF RAC2 RAC1 BAD MAPK10 AKT3 BIRC5 APC2 AXIN1 MSH2 MAPK3 BAX MLH1 AKT2 TCF7L1 CYCS AKT1 TGFB1 SMAD2 MYC PIK3CD MAP2K1 PIK3CG
KEGG_RENAL_CELL_CARCINOMA	0.80840447943231	0.908915855253597	0.213770778411038	0.797814927472048	7290	67	ELOB HRAS MAP2K2 FH ARAF ELOC RAC1 AKT3 NRAS EPAS1
KEGG_PANCREATIC_CANCER	0.651289461983104	0.812134205166685	0.243112934221004	0.902694838085457	5858	65	E2F1 ARAF RAC2 RAD51 CDK4 RAC1 BAD MAPK10 AKT3 IKBKG STAT3
KEGG_ENDOMETRIAL_CANCER	0.754257907542579	0.876824817518248	0.233678479390894	0.823297354968331	6509	47	HRAS MAP2K2 ARAF BAD AKT3 APC2 AXIN1 NRAS MAPK3 GRB2 MLH1 AKT2 TCF7L1 ILK CDH1 AKT1
KEGG_GLIOMA	0.208742194469224	0.388260481712756	-0.233867145360904	-1.13071829185865	233	58	BRAF CAMK2B IGF1R CALM2 CCND1 CALM1 PIK3CA CAMK2A PRKCA PIK3R3 SOS1 E2F3 KRAS PTEN TGFA CAMK2G PDGFRA SHC4 PIK3CB PLCG1
KEGG_PROSTATE_CANCER	0.421437271619976	0.61722309071902	-0.19552969409201	-1.01711165488235	345	83	BRAF IGF1R GSK3B CCNE2 CCND1 CREB1 CTNNB1 PIK3CA FGFR1 AR TCF7L2 PIK3R3 SOS1 E2F3 KRAS PTEN TGFA PDGFRA TCF7 FGFR2
KEGG_THYROID_CANCER	0.335774647887324	0.528819896159301	-0.267606910117577	-1.07410012657109	595	28	BRAF RXRB CCND1 CTNNB1 TCF7L2 PPARG KRAS TCF7 CCDC6
KEGG_BASAL_CELL_CARCINOMA	0.0117565698478562	0.0575453155710854	-0.347150626131243	-1.55372958679525	16	41	PTCH1 SMO WNT2B GSK3B GLI3 CTNNB1 TCF7L2 FZD2 WNT6 TCF7 AXIN2 WNT1 APC FZD8
KEGG_MELANOMA	0.238135593220339	0.410122410546139	-0.235333260935528	-1.12068507493049	280	54	HGF BRAF FGF9 IGF1R CCND1 FGF8 PIK3CA FGF22 FGFR1 PIK3R3 E2F3 KRAS PTEN PDGFRA FGF18 PIK3CB FGF2
KEGG_BLADDER_CANCER	0.469363753969187	0.676757040606735	0.29501928140637	1.00501213523682	3990	39	HRAS MAP2K2 E2F1 ARAF CDK4 DAPK3 NRAS DAPK2 MAPK3 RASSF1 MDM2 CDH1 MYC MAP2K1 RB1 TP53 CDKN1A ERBB2 RAF1
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.485169257911567	0.679682896406911	0.265577556315591	0.998116293541456	4399	70	HRAS MAP2K2 E2F1 ARAF CDK4 BAD AKT3 NRAS IKBKG ABL1 SHC2 STAT5A MAPK3 GRB2 BCR SHC1 AKT2 MDM2 CRKL AKT1 TGFB1 HDAC1 MYC PIK3CD RELA NFKB1 MAP2K1 PIK3CG BCL2L1 RUNX1 RB1 TP53 CDKN1A
KEGG_ACUTE_MYELOID_LEUKEMIA	0.175891341256367	0.351782682512733	0.336615340133849	1.22129938009765	1553	56	HRAS MAP2K2 JUP ARAF BAD AKT3 SPI1 EIF4EBP1 NRAS PIM1 IKBKG STAT3 STAT5A MTOR MAPK3 GRB2 RPS6KB2 AKT2 TCF7L1 PML PIM2 CCNA1 AKT1 MYC PIK3CD RELA NFKB1 MAP2K1 PIK3CG
KEGG_SMALL_CELL_LUNG_CANCER	0.887712331789102	0.943290129611167	0.195208153957976	0.734994563694245	8047	71	E2F1 TRAF4 CDK4 TRAF2 TRAF1 AKT3 CDKN2B IKBKG LAMC1 LAMA5 CKS1B AKT2 CYCS TRAF3 AKT1 CCNE1 CDK2 MYC PIK3CD RELA LAMB1 NFKB1 PIK3CG LAMB3 BCL2L1 RB1 TP53 ITGA2
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.728498962416417	0.85760004436363	0.238308971988683	0.845882732025742	6318	49	HRAS MAP2K2 E2F1 ARAF CDK4 BAD AKT3 NRAS MAPK3 GRB2 RASSF1 AKT2 STK4 AKT1 PLCG2 PIK3CD RASSF5 MAP2K1 PIK3CG RB1 TP53 ERBB2 RAF1
KEGG_ASTHMA	0.970191082802548	0.999678697654493	0.19049420170617	0.563080762731775	7615	20	IL10 CD40 HLA-DPB1 HLA-DOB HLA-DPA1 HLA-DQA2 HLA-DQA1 HLA-DQB1 HLA-DRB1 HLA-DRB5 TNF HLA-DMB HLA-DMA HLA-DRA
KEGG_AUTOIMMUNE_THYROID_DISEASE	0.289698281043395	0.472665616439223	0.345512850721011	1.13533351996115	2409	32	TG IL10 CD40 HLA-E CD86 HLA-B HLA-C HLA-DPB1 HLA-DOB HLA-DPA1 IL2 HLA-DQA2 HLA-DQA1 CD80 HLA-A HLA-DQB1 HLA-DRB1 HLA-F HLA-DRB5 HLA-DMB HLA-DMA HLA-DRA TSHR PRF1
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.817275387449875	0.908915855253597	0.208057529917014	0.802939833497781	7540	85	C5 IL10 IFNG H2AJ TRIM21 H3C10 H2AX H3C6 H2AC20 SNRPD3 SNRPB CD40 H2BC5
KEGG_ALLOGRAFT_REJECTION	0.221876123158021	0.391844376977523	0.360659132746913	1.19316416066464	1851	33	IL10 IFNG CD40 IL12A HLA-E CD86 HLA-B HLA-C HLA-DPB1 HLA-DOB HLA-DPA1 IL2 HLA-DQA2 HLA-DQA1 CD80 HLA-A HLA-DQB1 HLA-DRB1 HLA-F HLA-DRB5 TNF HLA-DMB
KEGG_GRAFT_VERSUS_HOST_DISEASE	0.687065204574932	0.834368530020704	0.254943132327311	0.861513548001816	5826	37	IFNG IL6 HLA-E CD86 HLA-B HLA-C HLA-DPB1 HLA-DOB HLA-DPA1 IL2 HLA-DQA2 HLA-DQA1 CD80 HLA-A HLA-DQB1 HLA-DRB1 HLA-F HLA-DRB5 TNF HLA-DMB HLA-DMA HLA-DRA PRF1
KEGG_PRIMARY_IMMUNODEFICIENCY	0.0106319436148608	0.0534470679017328	0.47721284274489	1.58801948683026	88	34	TNFRSF13B AICDA RFXANK ICOS ADA IKBKG CD40 IL2RG CD19 CD79A BLNK RFX5 BTK TAP1 UNG LCK JAK3 CD8B
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.049618320610687	0.156423858196403	-0.267153189257116	-1.31676930173618	51	63	CACNA2D2 DMD ATP2A2 MYBPC3 TGFB3 CACNG7 TPM2 TPM1 PRKAG2 DAG1 SGCB ITGAV ITGA8 ITGB1 LMNA
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.0162810625535561	0.0658321224991617	-0.300830581865802	-1.44727997463853	18	56	DSG2 CACNA2D2 DMD ATP2A2 CACNG7 CTNNB1 DAG1 TCF7L2 SGCB ITGAV ITGA8 TCF7 ITGB1 LMNA ACTN1 CACNA2D1 CACNG2
KEGG_DILATED_CARDIOMYOPATHY	0.0142421159715158	0.0646105748951691	-0.29026710341786	-1.45691271092043	13	67	CACNA2D2 DMD ATP2A2 MYBPC3 TGFB3 CACNG7 TPM2 TPM1 DAG1 GNAS SGCB ITGAV PRKACA ITGA8 ITGB1 LMNA
KEGG_VIRAL_MYOCARDITIS	0.979612525343546	0.999678697654493	0.164768549994657	0.603776818446024	8696	60	BID RAC2 RAC1 ACTG1 ABL1 CD40 ACTB ITGB2 CYCS HLA-E CD86 HLA-B EIF4G3 HLA-C ITGAL HLA-DPB1 HLA-DOB MYH9 SGCA HLA-DPA1 ICAM1 HLA-DQA2 HLA-DQA1
